generation,best_fitness,best_distance,best_time,avg_fitness,diversity,Variant
35,0.0020657334960346684,184.80446389619416,374.1063585281372,0.0018163430173371684,0.85,Standard GA
36,0.002072856875254937,179.5636909740747,378.5778555870056,0.0018246898438110336,0.85,Standard GA
37,0.002072856875254937,179.5636909740747,378.5778555870056,0.0018083236921157802,0.95,Standard GA
38,0.002072856875254937,179.5636909740747,378.5778555870056,0.0018204997036995628,0.93,Standard GA
39,0.002072856875254937,179.5636909740747,378.5778555870056,0.0018188543040264125,0.92,Standard GA
40,0.002072856875254937,179.5636909740747,378.5778555870056,0.00182973421055759,0.93,Standard GA
41,0.002181912813091437,169.1083647244762,361.50636291503906,0.00180725697359868,0.92,Standard GA
42,0.002181912813091437,169.1083647244762,361.50636291503906,0.0018375736233076905,0.94,Standard GA
43,0.002181912813091437,169.1083647244762,361.50636291503906,0.0018275942392129208,0.95,Standard GA
44,0.002181912813091437,169.1083647244762,361.50636291503906,0.0018415188115364824,0.94,Standard GA
45,0.002181912813091437,169.1083647244762,361.50636291503906,0.0018656510409726821,0.93,Standard GA
46,0.002181912813091437,169.1083647244762,361.50636291503906,0.0018533214937087547,0.93,Standard GA
47,0.002181912813091437,169.1083647244762,361.50636291503906,0.0018968956443957458,0.91,Standard GA
48,0.002181912813091437,169.1083647244762,361.50636291503906,0.0018769083850868062,0.9,Standard GA
49,0.002181912813091437,169.1083647244762,361.50636291503906,0.0019301789298843436,0.87,Standard GA
50,0.002181912813091437,169.1083647244762,361.50636291503906,0.0019230984194727086,0.86,Standard GA
51,0.0021997531089962955,167.11685655080498,359.3495178222656,0.001958211652934867,0.87,Standard GA
52,0.0021997531089962955,167.11685655080498,359.3495178222656,0.0019558225758782508,0.87,Standard GA
53,0.0021997531089962955,167.11685655080498,359.3495178222656,0.001932413081712729,0.89,Standard GA
54,0.0021997531089962955,167.11685655080498,359.3495178222656,0.0019853898057197125,0.84,Standard GA
55,0.0022234221294739403,161.7804607624904,359.9708614349365,0.0019728139924172594,0.88,Standard GA
56,0.0022234221294739403,161.7804607624904,359.9708614349365,0.0019593193357247394,0.87,Standard GA
57,0.0022234221294739403,161.7804607624904,359.9708614349365,0.0019960462548078233,0.83,Standard GA
58,0.0022234221294739403,161.7804607624904,359.9708614349365,0.001985999788091684,0.85,Standard GA
59,0.0022234221294739403,161.7804607624904,359.9708614349365,0.0019961569890076043,0.85,Standard GA
60,0.0022430460395128173,161.65519682308138,355.2089099884033,0.0019856249094946502,0.85,Standard GA
61,0.0022430460395128173,161.65519682308138,355.2089099884033,0.002005498515957688,0.88,Standard GA
62,0.0022632266380108973,158.0785053752439,354.71067333221436,0.0020162913196283745,0.92,Standard GA
63,0.0022632266380108973,158.0785053752439,354.71067333221436,0.0020130203768207403,0.88,Standard GA
64,0.002282387207207333,155.8413514785098,352.8705005645752,0.00200792547380493,0.87,Standard GA
65,0.002282387207207333,155.8413514785098,352.8705005645752,0.0019863275880354536,0.89,Standard GA
66,0.002282387207207333,155.8413514785098,352.8705005645752,0.0020002665681724176,0.91,Standard GA
67,0.002282387207207333,155.8413514785098,352.8705005645752,0.0020011767615186345,0.86,Standard GA
68,0.0023046333740608985,158.81181008270747,343.8708567619324,0.0019778331148108553,0.94,Standard GA
69,0.0023046333740608985,158.81181008270747,343.8708567619324,0.0019299075025982252,0.95,Standard GA
70,0.0023046333740608985,158.81181008270747,343.8708567619324,0.0019760450317451357,0.94,Standard GA
71,0.0023046333740608985,158.81181008270747,343.8708567619324,0.0019739896615892168,0.9,Standard GA
72,0.0023046333740608985,158.81181008270747,343.8708567619324,0.001998629930938968,0.91,Standard GA
73,0.0023046333740608985,158.81181008270747,343.8708567619324,0.0019971953001838745,0.93,Standard GA
74,0.0023046333740608985,158.81181008270747,343.8708567619324,0.001989016750974383,0.91,Standard GA
75,0.0023046333740608985,158.81181008270747,343.8708567619324,0.0020167141295006443,0.86,Standard GA
76,0.002309367034132315,159.0070011621936,342.5151047706604,0.0020241397924680663,0.86,Standard GA
77,0.002309367034132315,159.0070011621936,342.5151047706604,0.0020579155304728475,0.8,Standard GA
78,0.002309367034132315,159.0070011621936,342.5151047706604,0.002029691839588782,0.87,Standard GA
79,0.002309367034132315,159.0070011621936,342.5151047706604,0.002016118584614302,0.89,Standard GA
80,0.002309367034132315,159.0070011621936,342.5151047706604,0.00202689672121969,0.86,Standard GA
81,0.0023103182619288965,157.0943498095335,344.68306016921997,0.0020186130446718763,0.89,Standard GA
82,0.0023103182619288965,157.0943498095335,344.68306016921997,0.00202103893197752,0.85,Standard GA
83,0.0023103182619288965,157.0943498095335,344.68306016921997,0.0020429620079840003,0.81,Standard GA
84,0.0023375697830507226,153.4480971001113,342.93327283859253,0.002065154705551287,0.77,Standard GA
85,0.0023375697830507226,153.4480971001113,342.93327283859253,0.002073178950776105,0.8,Standard GA
86,0.0023375697830507226,153.4480971001113,342.93327283859253,0.0020884970790409556,0.79,Standard GA
87,0.002337569783050723,153.44809710011128,342.93327283859253,0.002060851852639593,0.81,Standard GA
88,0.002337569783050723,153.44809710011128,342.93327283859253,0.0020936908682625747,0.81,Standard GA
89,0.002337569783050723,153.44809710011128,342.93327283859253,0.0020940736411351915,0.78,Standard GA
90,0.0023414988895155966,153.2099255509718,342.3336715698242,0.002056913597820991,0.81,Standard GA
91,0.0023414988895155966,153.2099255509718,342.3336715698242,0.0020987352934087895,0.73,Standard GA
92,0.0023414988895155966,153.2099255509718,342.3336715698242,0.002086691408615923,0.77,Standard GA
93,0.0023414988895155966,153.2099255509718,342.3336715698242,0.0021356819045183152,0.7,Standard GA
94,0.0023414988895155966,153.2099255509718,342.3336715698242,0.002118575848542061,0.73,Standard GA
95,0.0023414988895155966,153.2099255509718,342.3336715698242,0.0020911862272798443,0.66,Standard GA
96,0.0023414988895155966,153.2099255509718,342.3336715698242,0.002114760279862729,0.71,Standard GA
97,0.002348126461474133,156.5563211518503,336.64389991760254,0.0021336091031123106,0.72,Standard GA
98,0.002348126461474133,156.5563211518503,336.64389991760254,0.0021069717445310553,0.74,Standard GA
99,0.002348721895478331,153.28674787056977,340.595911026001,0.0021220081949831055,0.65,Standard GA
